1	1.4071189452054207	1.3013598934809367	0.0002
2	1.1017451651054515	1.1288236538569132	0.0002
3	1.1400175246021205	1.0466292667388917	0.0002
4	1.0645202727485121	0.9972366428375244	0.0002
5	1.0802419833969652	1.054909453392029	0.0002
6	1.0857450565538909	1.0781424244244893	0.0002
7	1.0656575186210766	0.9005173142751058	4e-05
8	1.0535376403206274	0.9714074023564656	4e-05
9	1.059661868496945	1.1110816709200542	4e-05
10	1.0669852080261497	1.1730140542984009	8.000000000000001e-06
11	1.0516443991242794	1.1971923812230427	8.000000000000001e-06
12	1.087205751235025	0.9795434888203939	1.6000000000000004e-06
13	1.074050717521132	1.0395615975062051	1.6000000000000004e-06
14	1.06774896086308	1.0838859232266744	3.200000000000001e-07
